transaction_id,transaction_date,county,suburb,sales_channel,payment_method,sku,product_name,supplier_id,supplier_name,stock_on_hand_before,quantity_sold,stock_on_hand_after,stockout_flag,reorder_point,reorder_qty,supplier_lead_time_days,supplier_on_time_rate,unit_cost_kes,unit_price_kes,vat_rate,discount_kes,gross_sales_kes,vat_kes,net_sales_kes,note,branch_code
37cbf9c8,28-Jun-2025,Machakos,Lang'ata,Kiosk ,M-PESA,SOAP-1PC,Laundry Soap 1pc,SUP-003,Coastal Agro Traders,135,4,131,0,42,169,1,0.899,83.68,104.28,0.0,0.0,417.11,0.0,417.11,,nrb-03
9a385320,07-02-2025,Machakos,Lang'ata,Wholesaler ,cash,JUICE-1L,Mango Juice 1L,SUP-002,Juja Foods Distributors,155,7,148,0,50,253,1,0.863,184.72,229.88,0.08,0.0,1609.18,128.73,1737.91,,NRB01
6d5d9be0,03-08-2025,Kiambu,Eastleigh,hotel/restaurant  ,15-DAY CREDIT,COIL-1L,Sunflower Oil 1L,SUP-003,Coastal Agro Traders,215,10,205,0,46,251,3,0.879,331.26,385.16,0.16,11.62,3851.61,616.26,4456.24,,KBU-01
97ae9186,01/03/2025,Nairobi,Athi River,school/cbo  ,cash,SALT-1KG,Iodized Salt 1kg,SUP-004,Rift Valley Wholesale,209,8,201,0,51,175,5,0.849,47.61,55.65,0.16,3.39,445.22,71.24,513.07,,NRB-01
633dd4f9,06-25-2025,Kajiado,Ruiru,Kiosk  ,15-day Credit,RF-5KG,Rice 5kg,SUP-004,Rift Valley Wholesale,294,10,284,0,31,347,5,0.962,922.99,1037.66,0.16,0.0,10376.61,1660.26,12036.87,,NRB01
7a0cf774,04-Mar-2025,Kajiado,CBD,supermarket ,cash,SUGAR-2KG,Brown Sugar 2kg,SUP-004,Rift Valley Wholesale,195,8,187,0,65,184,7,0.803,327.27,377.5,0.16,19.15,3020.01,483.2,3484.06,,nrb-03
0c2b4b28,29-Jan-2025,Kiambu,Eastleigh,SCHOOL/CBO ,30-day Credit,COIL-1L,Sunflower Oil 1L,SUP-002,Juja Foods Distributors,142,11,131,0,59,345,5,0.84,303.83,374.96,0.08,0.0,4124.55,329.96,4454.51,,NRB-02
eedefaee,25-Mar-2025,Nairobi,Eastleigh,Wholesaler,15-DAY CREDIT,COIL-1L,Sunflower Oil 1L,SUP-001,Unga Suppliers Ltd,268,8,260,0,49,253,5,0.875,323.06,380.92,0.0,6.68,3047.38,0.0,3040.7,,MKS-01
1ca6a9f4,01/07/2025,Machakos,Athi River,HOTEL/RESTAURANT  ,Bank Transfer,MILK-500ML,Fresh Milk 500ml,SUP-005,Kiambu Fresh Foods,164,13,151,0,70,174,8,0.985,60.97,67.87,0.08,13.04,882.3,70.58,939.85,,NRB-01
8667000c,07-17-2025,Nairobi,Kasarani,school/cbo ,30-day Credit,BREAD-800G,Brown Bread 800g,SUP-004,Rift Valley Wholesale,291,7,284,0,38,247,6,0.867,82.85,99.61,0.16,10.77,697.29,111.57,798.08,,NRB-02
5345d574,16/06/2025,Kajiado,Thika Rd,school/cbo ,30-day Credit,SOAP-1PC,Laundry Soap 1pc,SUP-001,Unga Suppliers Ltd,251,9,242,0,56,145,5,0.977,76.58,93.51,0.08,10.35,841.61,67.33,898.58,,KBU-01
380317f4,2025-03-23,Kiambu,Ruiru,KIOSK,15-DAY CREDIT,RF-5KG,Rice 5kg,SUP-001,Unga Suppliers Ltd,192,8,184,0,48,300,7,1.0,870.08,1075.95,0.08,4.57,8607.63,688.61,9291.67,,NRB-01
f467bce9,06-19-2025,Kajiado,Ruiru,Hotel/Restaurant  ,cash,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,247,7,240,0,70,321,1,0.854,331.91,388.44,0.08,4.63,2719.11,217.53,2932.01,,NRB01
86ebf789,12/03/2025,Kajiado,Lang'ata,SUPERMARKET ,cash,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,208,8,200,0,50,354,2,0.955,364.77,455.71,0.08,7.99,3645.7,291.66,3929.37,check stock variance,KJD-01
86ebf789,2025-06-21,Kajiado,CBD,KIOSK,15-day Credit,WATER-1L,Drinking Water 1L,SUP-002,Juja Foods Distributors,253,10,243,0,69,120,5,0.986,44.53,54.15,0.16,8.2,541.51,86.64,619.95,,nrb-03
73971ca2,2025-02-05,Kajiado,Ruiru,HOTEL/RESTAURANT ,M-Pesa,SALT-1KG,Iodized Salt 1kg,SUP-004,,304,10,294,0,46,160,3,0.897,44.33,54.69,0.08,0.0,546.91,43.75,590.66,,MKS-01
b6df7fdd,15-Jun-2025,Kiambu,Athi River,kiosk  ,Bank Transfer,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,265,9,256,0,71,332,3,0.845,294.79,333.96,0.08,0.0,3005.63,240.45,3246.08,,NRB-02
e2d516c7,02/06/2025,Kajiado,Thika Rd,WHOLESALER ,30-DAY CREDIT,RF-5KG,Rice 5kg,SUP-001,Unga Suppliers Ltd,188,6,182,0,69,207,6,0.924,892.89,1106.66,0.16,8.57,6639.93,1062.39,7693.75,,NRB-01
7ff78b1a,06-19-2025,Nairobi,Lang'ata,Hotel/Restaurant  ,m-pesa,EGGS-30,Eggs Tray 30s,SUP-004,,296,6,290,0,33,260,6,0.749,531.35,588.56,0.0,0.0,3531.35,0.0,3531.35,,nrb-03
fb77e546,2025-04-30,Nairobi,Thika Rd,WHOLESALER ,bank transfer,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,156,12,144,0,49,254,5,1.0,65.7,73.79,0.0,0.0,885.44,0.0,885.44,,NRB-02
37fc79a2,2025-07-09,Kajiado,Industrial Area,KIOSK  ,15-day Credit,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,82,4,78,0,53,393,6,0.933,179.6,-213.11,0.16,0.0,852.42,136.39,988.81,,NRB-02
31bdbf77,23-May-2025,Nairobi,CBD,SUPERMARKET,BANK TRANSFER,WATER-1L,Drinking Water 1L,SUP-003,Coastal Agro Traders,250,10,240,0,65,266,2,0.903,47.81,52.67,0.16,11.43,526.74,84.28,599.59,,nrb-03
f06d7b12,16-Mar-2025,Kiambu,Donholm,kiosk ,15-day credit,SUGAR-2KG,Brown Sugar 2kg,SUP-005,Kiambu Fresh Foods,266,7,259,0,37,275,2,1.0,326.02,378.65,0.08,9.86,2650.54,212.04,2852.73,,nrb-03
a11d0639,19-Apr-2025,Nairobi,CBD,kiosk ,30-DAY CREDIT,CHICK-1KG,Frozen Chicken 1kg,SUP-005,Kiambu Fresh Foods,172,6,166,0,79,361,4,1.0,683.59,794.41,0.08,8.48,4766.46,381.32,5139.3,,NRB01
ccf1d15a,06-25-2025,Machakos,Ruiru,Wholesaler  ,Cash,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,357,10,347,0,52,141,1,0.938,50.87,63.37,0.08,0.0,633.67,50.69,684.36,,NRB-01
0b9f7d97,24/07/2025,Nairobi,Donholm,wholesaler ,Cash,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,250,10,240,0,69,313,8,0.979,78.74,98.36,0.08,8.65,983.56,78.68,1053.59,,nrb-03
b9404039,2025-04-07,Nairobi,Industrial Area,SUPERMARKET ,cash,BIS-200G,Biscuits 200g,SUP-005,Kiambu Fresh Foods,209,10,199,0,75,111,4,0.836,124.72,147.47,0.0,4.66,1474.69,0.0,1470.03,check stock variance,nrb-03
88209687,08/05/2025,Kiambu,,School/CBO ,15-day credit,SALT-1KG,Iodized Salt 1kg,SUP-005,Kiambu Fresh Foods,201,12,189,0,36,262,4,0.889,47.36,57.52,0.16,2.51,690.3,110.45,798.24,,NRB01
221b4ef1,02-Jun-2025,Kajiado,Kasarani,KIOSK,15-day Credit,SODA-500ML,Soda 500ml,SUP-004,Rift Valley Wholesale,253,6,247,0,58,313,6,0.967,59.15,67.02,0.16,0.0,402.14,64.34,466.48,,MKS-01
e9f289d1,25-Jun-2025,Kiambu,Kasarani,KIOSK ,15-day credit,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,266,11,255,0,30,136,5,0.934,333.74,384.23,0.0,0.0,4226.51,0.0,4226.51,,MKS-01
c668f11e,2025-03-20,Nairobi,Thika Rd,HOTEL/RESTAURANT  ,m-pesa,BEANS-2KG,Rosecoco Beans 2kg,SUP-002,Juja Foods Distributors,86,7,79,0,46,261,5,0.946,409.84,457.65,0.08,2.86,3203.54,256.28,3456.96,,MKS-01
c68259fd,22/04/2025,Nairobi,CBD,hotel/restaurant ,15-DAY CREDIT,CHICK-1KG,Frozen Chicken 1kg,SUP-002,Juja Foods Distributors,256,9,247,0,70,257,5,0.919,648.53,795.31,0.0,7.08,7157.78,0.0,7150.7,check stock variance,MKS-01
1167b200,2025-03-20,Machakos,CBD,kiosk,30-day Credit,BREAD-800G,Brown Bread 800g,SUP-005,Kiambu Fresh Foods,158,12,146,0,47,347,8,0.863,86.98,103.02,0.16,3.51,1236.26,197.8,1430.56,,MKS-01
1fa08aa6,2025-02-05,Nairobi,Athi River,Wholesaler ,BANK TRANSFER,BIS-200G,Biscuits 200g,SUP-004,Rift Valley Wholesale,209,11,198,0,38,261,7,0.854,128.27,N/A,0.08,19.43,1727.08,138.17,1845.81,,KBU-01
5ae88060,29/03/2025,Kajiado,Thika Rd,school/cbo ,m-pesa,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,149,7,142,0,50,334,5,0.913,74.82,91.77,0.16,2.82,642.42,102.79,742.39,,KBU-01
55aad121,2025-07-08,Kajiado,CBD,HOTEL/RESTAURANT  ,15-day Credit,BEANS-2KG,Rosecoco Beans 2kg,SUP-005,Kiambu Fresh Foods,204,12,192,0,36,112,7,0.878,429.03,521.54,0.0,17.2,6258.48,0.0,6241.28,,NRB01
a265225a,07-27-2025,Machakos,CBD,WHOLESALER ,m-pesa,COIL-1L,Sunflower Oil 1L,SUP-002,Juja Foods Distributors,208,10,198,0,30,120,4,0.839,332.14,413.91,0.0,0.0,4139.08,0.0,4139.08,,NRB-01
9b4ebad2,2025-06-05,Machakos,Ruiru,SCHOOL/CBO  ,cash,SUGAR-2KG,Brown Sugar 2kg,SUP-004,Rift Valley Wholesale,115,10,105,0,53,128,6,0.897,363.23,417.54,0.16,3.49,4175.43,668.07,4840.01,check stock variance,KBU-01
a71b5e8e,06-28-2025,Machakos,Thika Rd,Hotel/Restaurant,CASH,DETER-1KG,Detergent 1kg,SUP-003,Coastal Agro Traders,184,8,176,0,54,132,2,0.841,343.42,396.71,0.08,0.0,3173.68,253.89,3427.58,,NRB-02
1abd136e,2025-04-12,Machakos,CBD,Kiosk,bank transfer,MF-2KG,Maize Flour 2kg,SUP-004,Rift Valley Wholesale,243,3,240,0,61,363,6,0.947,225.93,277.23,0.08,6.99,831.7,66.54,891.25,,NRB01
97be4ff5,2025-07-02,Nairobi,CBD,Kiosk ,30-DAY CREDIT,COIL-1L,Sunflower Oil 1L,SUP-001,,201,7,194,0,70,116,5,0.854,297.36,369.82,0.08,0.0,2588.74,207.1,2795.83,,NRB01
dc950af3,2025-07-17,Kajiado,CBD,hotel/restaurant  ,Bank Transfer,SODA-500ML,Soda 500ml,SUP-003,Coastal Agro Traders,164,14,150,0,34,183,3,1.0,56.67,68.21,0.16,10.62,954.88,152.78,1097.04,,NRB-02
8f3cd405,05-21-2025,Kajiado,Kasarani,KIOSK  ,M-PESA,SUGAR-2KG,Brown Sugar 2kg,SUP-001,Unga Suppliers Ltd,200,15,185,0,70,371,5,0.898,359.76,403.13,0.0,0.0,6046.99,0.0,6046.99,,KBU-01
f3420a08,19-Apr-2025,Kiambu,Donholm,SCHOOL/CBO  ,15-day Credit,COFF-250G,Ground Coffee 250g,SUP-002,Juja Foods Distributors,336,8,328,0,46,206,6,0.891,397.79,491.74,0.0,0.0,3933.93,0.0,3933.93,,NRB-02
78e71a11,02-19-2025,Kiambu,Ruiru,hotel/restaurant  ,15-day credit,EGGS-30,Eggs Tray 30s,SUP-004,Rift Valley Wholesale,237,10,227,0,72,315,4,0.866,479.41,528.0,0.0,17.29,5279.98,0.0,5262.69,,NRB01
595897c0,21/04/2025,Machakos,Industrial Area,SCHOOL/CBO  ,BANK TRANSFER,SPICE-50G,Mixed Spices 50g,SUP-005,Kiambu Fresh Foods,228,6,222,0,30,259,1,1.0,67.64,78.44,0.0,0.0,470.61,0.0,470.61,,NRB01
24737f5e,06/07/2025,Kajiado,Athi River,WHOLESALER,M-Pesa,LENT-1KG,Red Lentils 1kg,SUP-001,Unga Suppliers Ltd,108,12,96,0,34,292,5,0.915,384.09,428.36,0.16,6.12,5140.38,822.46,5956.72,,NRB-01
4ffc289c,2025-05-21,Nairobi,Kasarani,Hotel/Restaurant ,M-PESA,WATER-1L,Drinking Water 1L,SUP-002,Juja Foods Distributors,188,12,176,0,74,320,3,0.828,47.33,58.37,0.08,10.33,700.44,56.03,746.14,,NRB01
2abd4e4e,04/04/2025,Nairobi,Westlands,School/CBO  ,M-PESA,COIL-1L,Sunflower Oil 1L,SUP-002,Juja Foods Distributors,263,8,255,0,78,280,4,0.86,331.61,403.27,0.08,6.96,3226.13,258.09,3477.26,,nrb-03
158ae1f2,2025-07-23,Nairobi,Thika Rd,school/cbo ,cash,TEA-250G,Black Tea 250g,SUP-001,Unga Suppliers Ltd,100,8,92,0,51,137,6,0.994,202.76,236.34,0.16,0.0,1890.69,302.51,2193.2,,MKS-01
158ae1f2,04/06/2025,Machakos,Athi River,Kiosk,30-DAY CREDIT,COFF-250G,Ground Coffee 250g,SUP-005,Kiambu Fresh Foods,308,13,295,0,38,238,5,0.877,389.79,433.36,0.16,0.0,5633.63,901.38,6535.01,,KJD-01
fa3e16d3,06-06-2025,Kiambu,Donholm,SUPERMARKET ,BANK TRANSFER,JUICE-1L,Mango Juice 1L,SUP-003,Coastal Agro Traders,338,12,326,0,46,350,6,0.822,192.12,231.35,0.0,9.28,2776.25,0.0,2766.97,,KBU-01
f3ef0cf3,07-20-2025,Nairobi,Donholm,SCHOOL/CBO ,15-day credit,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,108,11,97,0,35,267,4,0.9,189.76,209.06,0.08,0.0,2299.71,183.98,2483.69,,NRB-02
642574ab,23/04/2025,Kajiado,Ruiru,Supermarket,Bank Transfer,COIL-1L,Sunflower Oil 1L,SUP-002,Juja Foods Distributors,160,13,147,0,45,182,2,0.948,310.42,385.01,0.08,2.97,5005.14,400.41,5402.58,,KBU-01
60e04214,12/06/2025,Machakos,Donholm,supermarket  ,BANK TRANSFER,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,156,6,150,0,77,118,2,0.864,58.33,69.46,0.08,10.3,416.74,33.34,439.78,,NRB-02
d156956f,07-28-2025,Kajiado,Kasarani,Kiosk,BANK TRANSFER,RF-5KG,Rice 5kg,SUP-002,Juja Foods Distributors,212,10,202,0,58,301,4,0.835,890.21,1110.14,0.0,5.95,11101.42,0.0,11095.47,,NRB01
236bdc1f,08/06/2025,Kajiado,Donholm,supermarket ,bank transfer,RF-5KG,Rice 5kg,SUP-004,Rift Valley Wholesale,193,10,183,0,73,183,3,0.908,848.73,1009.4,0.08,5.08,10093.95,807.52,10896.39,,NRB-02
d3db6d81,10/05/2025,Nairobi,Lang'ata,Wholesaler ,M-PESA,BIS-200G,Biscuits 200g,SUP-005,Kiambu Fresh Foods,147,11,136,0,77,347,8,0.951,113.37,140.78,0.16,0.0,1548.54,247.77,1796.3,,KJD-01
e465157d,2025-03-29,Machakos,Athi River,kiosk  ,M-Pesa,JUICE-1L,Mango Juice 1L,SUP-003,Coastal Agro Traders,221,14,207,0,58,172,5,0.918,191.23,212.78,0.08,0.0,2978.85,238.31,3217.16,,NRB01
70970b4e,03-18-2025,Machakos,,SCHOOL/CBO ,30-DAY CREDIT,RF-5KG,Rice 5kg,SUP-002,Juja Foods Distributors,108,6,102,0,72,389,4,0.85,863.77,977.92,0.16,0.0,5867.53,938.81,6806.34,,MKS-01
ceda2847,2025-02-24,Kajiado,,HOTEL/RESTAURANT,Bank Transfer,DETER-1KG,Detergent 1kg,SUP-005,Kiambu Fresh Foods,258,11,247,0,38,206,3,0.78,336.19,419.61,0.0,4.79,4615.74,0.0,4610.95,,NRB-01
2941f15b,2025-05-09,Machakos,Industrial Area,Kiosk  ,m-pesa,MILK-500ML,Fresh Milk 500ml,SUP-005,Kiambu Fresh Foods,217,10,207,0,40,285,3,0.9,67.95,79.02,0.08,7.71,790.24,63.22,845.75,,MKS-01
2fcfa21b,22/04/2025,Kiambu,Donholm,KIOSK ,15-DAY CREDIT,CHICK-1KG,Frozen Chicken 1kg,SUP-003,Coastal Agro Traders,289,5,284,0,79,208,5,0.885,683.42,763.23,0.0,3.22,3816.16,0.0,3812.94,,KJD-01
12d8319d,2025-04-02,Machakos,Industrial Area,WHOLESALER ,bank transfer,EGGS-30,Eggs Tray 30s,SUP-001,Unga Suppliers Ltd,276,12,264,0,45,196,6,0.88,507.89,597.2,0.0,11.65,7166.37,0.0,7154.72,,NRB01
f7d9c74a,18-May-2025,Kajiado,CBD,WHOLESALER  ,30-DAY CREDIT,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,206,12,194,0,62,308,8,1.0,216.52,245.63,0.08,0.0,2947.5,235.8,3183.3,,NRB-01
fe41d8f2,03-16-2025,Kiambu,Donholm,supermarket  ,Cash,TEA-250G,Black Tea 250g,SUP-001,Unga Suppliers Ltd,165,7,158,0,37,236,1,0.768,216.16,245.37,0.0,0.0,1717.62,0.0,1717.62,,KBU-01
1e917c15,18-Apr-2025,Machakos,Lang'ata,kiosk,30-day credit,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,245,7,238,0,53,381,4,0.829,58.92,70.97,0.08,0.0,496.76,39.74,536.5,,KJD-01
701cbeb5,2025-06-02,Machakos,Donholm,wholesaler ,m-pesa,COFF-250G,Ground Coffee 250g,SUP-001,Unga Suppliers Ltd,201,6,195,0,72,381,5,1.0,378.43,448.11,0.08,0.0,2688.63,215.09,2903.72,,NRB-01
71e0feff,20/06/2025,Nairobi,Kasarani,KIOSK ,M-PESA,EGGS-30,Eggs Tray 30s,SUP-001,Unga Suppliers Ltd,146,9,137,0,51,105,3,0.959,479.51,556.93,0.16,4.62,5012.41,801.99,5809.78,,NRB-02
1b354848,26/05/2025,Kiambu,Industrial Area,school/cbo,15-DAY CREDIT,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,65,10,55,0,33,159,6,0.989,186.6,222.29,0.0,0.0,2222.92,0.0,2222.92,,KJD-01
8d29f3e0,2025-04-22,Kajiado,Thika Rd,WHOLESALER ,15-day Credit,SUGAR-2KG,Brown Sugar 2kg,SUP-001,Unga Suppliers Ltd,272,8,264,0,61,308,10,0.844,354.54,412.65,0.08,2.99,3301.19,264.1,3562.3,,NRB-01
e971f4d7,10-Apr-2025,Machakos,Donholm,Supermarket  ,CASH,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,290,14,276,0,59,321,5,0.963,310.47,352.76,0.16,15.58,4938.66,790.19,5713.27,,KBU-01
7cd13917,2025-04-19,Nairobi,Kasarani,hotel/restaurant  ,cash,RF-5KG,Rice 5kg,SUP-004,Rift Valley Wholesale,94,11,83,0,36,377,4,0.889,904.14,1106.56,0.08,11.88,12172.17,973.77,13134.07,,MKS-01
7b60cdcc,09-Jun-2025,Machakos,Westlands,WHOLESALER,30-day Credit,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,278,5,273,0,61,262,5,0.978,76.92,N/A,0.08,12.5,425.02,34.0,446.52,,NRB-02
7a9d9724,2025-05-15,Kajiado,Thika Rd,hotel/restaurant,cash,WATER-1L,Drinking Water 1L,SUP-002,Juja Foods Distributors,245,12,233,0,32,262,6,0.777,48.59,55.83,0.16,5.65,669.98,107.2,771.53,,NRB-02
f325ae84,24/06/2025,Nairobi,CBD,supermarket  ,30-day Credit,SUGAR-2KG,Brown Sugar 2kg,SUP-003,Coastal Agro Traders,238,7,231,0,78,282,5,0.976,322.81,392.1,0.0,0.0,2744.68,0.0,2744.68,,NRB-01
3756d69c,04-22-2025,Machakos,Athi River,supermarket ,bank transfer,BREAD-800G,Brown Bread 800g,SUP-005,Kiambu Fresh Foods,181,8,173,0,57,296,6,0.864,91.14,108.03,0.16,9.91,864.27,138.28,992.64,,NRB-02
7eae33bb,07-26-2025,Machakos,Lang'ata,hotel/restaurant  ,15-DAY CREDIT,MF-2KG,Maize Flour 2kg,SUP-005,Kiambu Fresh Foods,333,11,322,0,70,281,3,0.866,210.01,252.78,0.08,15.99,2780.55,222.44,2987.01,,MKS-01
efeb1c38,19-Jul-2025,Kiambu,Westlands,WHOLESALER  ,CASH,RF-5KG,Rice 5kg,SUP-005,Kiambu Fresh Foods,250,7,243,0,49,321,5,0.917,940.19,1120.19,0.08,0.0,7841.36,627.31,8468.67,,nrb-03
3187c1f9,03-19-2025,Kiambu,Thika Rd,School/CBO  ,cash,DETER-1KG,Detergent 1kg,SUP-003,Coastal Agro Traders,243,8,235,0,49,215,6,0.825,323.78,376.72,0.0,0.0,3013.72,0.0,3013.72,,nrb-03
f0848bf0,2025-03-04,Machakos,Ruiru,Hotel/Restaurant  ,15-day credit,SODA-500ML,Soda 500ml,SUP-003,Coastal Agro Traders,169,12,157,0,41,372,4,0.886,58.06,64.41,0.16,0.0,772.87,123.66,896.53,,MKS-01
8c223f2d,16/03/2025,Kiambu,Kasarani,school/cbo ,30-day Credit,SODA-500ML,Soda 500ml,SUP-004,Rift Valley Wholesale,155,5,150,0,69,171,1,0.868,54.46,64.23,0.08,0.0,321.16,25.69,346.86,,nrb-03
e016415c,22/05/2025,Kaj1ado,Donholm,school/cbo  ,30-day Credit,SUGAR-2KG,Brown Sugar 2kg,SUP-002,Juja Foods Distributors,175,7,168,0,52,377,3,0.766,333.79,407.67,0.0,4.04,2853.72,0.0,2849.68,,KJD-01
60c1f94d,14-Feb-2025,Machakos,CBD,supermarket ,30-DAY CREDIT,COFF-250G,Ground Coffee 250g,SUP-002,Juja Foods Distributors,190,6,184,0,60,205,3,0.803,360.19,443.51,0.08,12.94,2661.06,212.89,2861.01,check stock variance,nrb-03
80d943b3,02-05-2025,Kiambu,Eastleigh,kiosk  ,bank transfer,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,183,15,168,0,68,295,7,0.93,189.74,219.0,0.0,9.45,3285.02,0.0,3275.57,,NRB01
f92387d7,03/03/2025,Kajiado,Donholm,Supermarket ,30-day credit,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,42,13,29,0,63,307,5,0.887,221.9,260.43,0.16,15.71,3385.57,541.69,3911.56,,KJD-01
efc98d7d,03-01-2025,Machakos,Industrial Area,school/cbo  ,m-pesa,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,224,9,215,0,51,112,4,0.994,328.85,372.61,0.0,0.0,3353.46,0.0,3353.46,,MKS-01
de071605,2025-06-29,Nairobi,Industrial Area,supermarket  ,M-Pesa,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,299,8,291,0,76,286,6,0.97,53.16,60.14,0.0,14.87,481.09,0.0,466.22,,KBU-01
02e1b900,2025-02-22,Kajiado,Industrial Area,Hotel/Restaurant ,cash,RF-5KG,Rice 5kg,SUP-003,Coastal Agro Traders,246,9,237,0,73,152,5,0.754,877.02,1031.89,0.0,14.97,9287.01,0.0,9272.04,,KBU-01
8f3207cb,08-Apr-2025,Kajiado,Ruiru,Supermarket,30-DAY CREDIT,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,303,12,291,0,62,320,5,0.915,51.09,60.55,0.08,10.24,726.65,58.13,774.54,,KBU-01
6bfd6434,07/07/2025,Kajiado,Kasarani,wholesaler ,Bank Transfer,DETER-1KG,Detergent 1kg,SUP-005,Kiambu Fresh Foods,207,7,200,0,35,246,4,0.857,340.6,389.67,0.16,14.6,2727.71,436.43,3149.54,,nrb-03
1c1f4257,22-Jul-2025,Nairobi,Donholm,KIOSK,Cash,EGGS-30,Eggs Tray 30s,SUP-005,Kiambu Fresh Foods,144,8,136,0,64,337,4,0.844,530.21,661.97,0.08,0.0,5295.78,423.66,5719.45,,KBU-01
e1b125d2,12-Feb-2025,Machakos,Lang'ata,hotel/restaurant ,BANK TRANSFER,SUGAR-2KG,Brown Sugar 2kg,SUP-004,Rift Valley Wholesale,121,11,110,0,32,251,6,0.94,347.13,429.4,0.16,0.0,4723.36,755.74,5479.1,,NRB-02
1c649c9f,06-21-2025,Nairobi,Thika Rd,WHOLESALER  ,30-day credit,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,241,11,230,0,49,215,5,0.86,199.4,229.58,0.16,0.0,2525.34,404.05,2929.4,,MKS-01
bd349077,2025-03-02,Machakos,Ruiru,school/cbo  ,30-DAY CREDIT,SPICE-50G,Mixed Spices 50g,SUP-005,Kiambu Fresh Foods,145,9,136,0,51,250,5,0.848,66.84,73.68,0.0,0.0,663.09,0.0,663.09,,NRB-01
a1a8fa21,28/02/2025,Kiambu,Eastleigh,hotel/restaurant,15-DAY CREDIT,BIS-200G,Biscuits 200g,SUP-001,Unga Suppliers Ltd,299,6,293,0,38,158,8,0.942,112.68,140.52,0.08,4.04,843.12,67.45,906.53,,KBU-01
a32507dd,19/05/2025,Nairobi,Thika Rd,Wholesaler,m-pesa,SALT-1KG,Iodized Salt 1kg,SUP-002,Juja Foods Distributors,201,10,191,0,69,200,4,0.801,47.03,53.43,0.16,16.89,534.27,85.48,602.87,,NRB-01
78d22768,05-24-2025,Machakos,Lang'ata,hotel/restaurant  ,30-DAY CREDIT,CHICK-1KG,Frozen Chicken 1kg,SUP-002,Juja Foods Distributors,239,7,232,0,46,177,5,0.958,645.87,725.57,0.08,10.36,5079.01,406.32,5474.97,,NRB-01
8a7adbef,01-May-2025,Machakos,Industrial Area,KIOSK ,15-day credit,WATER-1L,Drinking Water 1L,SUP-002,Juja Foods Distributors,227,11,216,0,33,372,3,0.85,44.82,52.05,0.16,16.13,572.53,91.6,648.01,,MKS-01
2f2cc5e4,2025-02-18,Machakos,CBD,KIOSK  ,CASH,BEANS-2KG,Rosecoco Beans 2kg,SUP-003,Coastal Agro Traders,154,11,143,0,43,338,5,0.777,393.51,453.81,0.0,4.77,4991.96,0.0,4987.19,,NRB-01
a7443580,22/06/2025,Kajiado,Kasarani,wholesaler,30-DAY CREDIT,COFF-250G,Ground Coffee 250g,SUP-001,Unga Suppliers Ltd,196,-8,204,0,71,224,3,0.811,368.63,451.75,0.08,0.0,-3614.01,0.0,-3614.01,,NRB01
3cd91954,2025-03-19,Na1rob1,CBD,Wholesaler,BANK TRANSFER,BEANS-2KG,Rosecoco Beans 2kg,SUP-003,Coastal Agro Traders,302,7,295,0,58,105,6,0.867,449.78,510.76,0.08,0.0,3575.31,286.03,3861.34,,KBU-01
d8ed0d88,06-26-2025,Machakos,Ruiru,SUPERMARKET,15-DAY CREDIT,SODA-500ML,Soda 500ml,SUP-005,Kiambu Fresh Foods,290,6,284,0,61,313,3,0.883,59.21,73.71,0.16,0.0,442.25,70.76,513.01,,NRB01
644993f1,2025-06-17,Kiambu,Athi River,Hotel/Restaurant  ,CASH,SODA-500ML,Soda 500ml,SUP-003,Coastal Agro Traders,277,8,269,0,76,168,5,0.769,58.86,66.34,0.16,13.32,530.76,84.92,602.36,,KBU-01
