sale_id,date,store,product_id,product_name,qty,price
S101534,2024-03-16,Thika.Branch,sku0063,Product 73,4,15.7
S101535,2024-03-11,Mombasa-Store,SKU0036,Product 45,3,15.59
S101536,2025-05-19,Nairobi_CBD,sku0098,Product 96,7,16.68
S101537,2025-07-02,Nakuru,SKU0096,Product 58,5,13.22
S101538,2024-03-23,Thika.Branch,SKU0077,Product 16,3,10.72
S101539,2025-04-05,Kisumu Store,SKU0079,Product 56,2,20.17
S101540,2024-04-11,Nairobi_CBD,SKU0007,Product 24,4,16.26
S101541,2025-08-14,Kisumu Store,SKU0040,Product 2,3,11.95
S101542,2024-10-30,Nairobi_CBD,SKU0024,Product 100,2,11.07
S101543,2025-02-14,Nakuru,SKU0054,Product 92,2,
S101544,2025-06-23,Nakuru,SKU0071,Product 90,3,14.81
S101545,2025-08-10,Mombasa-Store,SKU0014,Product 65,4,16.33
S101546,2025-03-31,Nairobi_CBD,SKU0076,PRODUCT 16  ,5,
S101547,2024-09-29,Nairobi_CBD,SKU0021,Product 81,4,11.85
S101548,2024-09-09,Nakuru,SKU0072,Product 19,3,13.94
S101549,2024-12-19,Mombasa-Store,SKU0018,Product 13,3,
S101550,2024-01-30,Mombasa-Store,SKU0017,Product 34,5,13.75
S101551,2024-08-27,Nakuru,SKU0058,Product 77,2,12.13
S101552,2024-02-22,Kisumu Store,SKU0071,Product 87,3,17.0
S101553,2024-02-03,Kisumu Store,SKU0042,Product 54,1,16.28
S101554,2025-01-10,Nakuru,SKU0047,Product 48,3,17.15
S101555,2024-11-03,Nakuru,SKU0022,Product 80,4,19.88
S101556,2024-11-12,Nairobi_CBD,SKU0098,Product 83,5,18.7
S101557,2024-02-28,Mombasa-Store,SKU0062,Product 41,2,14.38
S101558,2024-02-04,Kisumu Store,SKU0001,Product 66,2,17.6
S101559,2025-06-14,Mombasa-Store,SKU0017,Product 21,3,12.19
S101560,2025-05-08,Kisumu Store,SKU0087,Product 96,3,21.47
S101561,2025-02-22,Kisumu Store,sku0067,Product 5,3,13.15
S101562,2024-07-01,Thika.Branch,SKU0076,Product 14,3,17.2
S101563,2024-01-14,Thika.Branch,SKU0017,Product 44,2,12.43
S101564,2024-10-28,Nakuru,SKU0035,Product 76,5,13.87
S101565,2024-09-02,Mombasa-Store,SKU0042,Product 57,3,18.53
S101566,2024-10-16,Mombasa-Store,SKU0004,Product 83,5,10.7
S101567,2024-12-26,Kisumu Store,SKU0089,Product 29,1,15.31
S101568,2024-08-07,Mombasa-Store,SKU0045,Product 25,3,12.18
S101569,2024-10-12,Kisumu Store,SKU0079,Product 99,2,20.82
S101570,2025-07-08,Thika.Branch,SKU0067,Product 65,4,15.05
S101571,2024-11-02,Nairobi_CBD,SKU0048,Product 54,3,19.4
S101572,2024-11-05,Kisumu Store,SKU0053,Product 90,6,24.5
S101573,2024-07-01,Mombasa-Store,SKU0016,PRODUCT 94  ,3,16.39
S101574,2025-04-12,Kisumu Store,SKU0062,Product 93,2,13.06
S101575,2025-03-14,Thika.Branch,SKU0026,Product 50,7,14.71
S101576,2024-04-04,Nairobi_CBD,SKU0089,Product 45,4,17.02
S101577,2024-03-21,Nairobi_CBD,SKU0040,PRODUCT 52  ,1,16.52
S101578,2024-05-03,Nakuru,SKU0047,Product 1,3,13.3
S101579,2025-05-11,Nakuru,SKU0022,Product 5,5,12.3
S101580,2025-02-10,Mombasa-Store,SKU0062,Product 99,2,10.4
S101581,2024-01-23,Mombasa-Store,SKU0042,Product 41,3,11.6
S101582,2024-03-18,Mombasa-Store,SKU0028,PRODUCT 26  ,3,10.86
S101583,2025-03-18,Thika.Branch,SKU0023,Product 31,3,19.95
S101584,2024-12-28,Thika.Branch,SKU0086,PRODUCT 21  ,1,13.3
S101585,2025-06-08,Thika.Branch,SKU0043,Product 24,1,11.47
S101586,2024-07-02,Thika.Branch,SKU0044,Product 32,2,17.84
S101587,2024-09-16,Nakuru,SKU0079,Product 70,3,13.49
S101588,2024-05-15,Thika.Branch,SKU0037,Product 94,4,15.53
S101589,2024-10-07,Nakuru,SKU0082,Product 93,6,16.02
S101590,2024-03-12,Thika.Branch,SKU0018,Product 69,3,15.09
S101591,2025-06-30,Thika.Branch,SKU0012,Product 67,3,27.54
S101592,2024-06-25,Nairobi_CBD,SKU0081,Product 57,5,14.28
S101593,2024-08-01,Nakuru,SKU0030,Product 5,3,12.98
S101594,2024-04-03,Nairobi_CBD,SKU0058,Product 29,2,10.69
S101595,2025-01-12,Mombasa-Store,SKU0051,Product 57,2,19.73
S101596,2024-05-14,Mombasa-Store,SKU0057,Product 80,3,16.09
S101597,2024-02-16,Thika.Branch,SKU0042,Product 12,3,22.75
S101598,2024-08-15,Mombasa-Store,SKU0100,Product 20,3,19.21
S101599,2025-07-08,Thika.Branch,SKU0023,Product 67,2,
S101600,2025-01-06,Thika.Branch,SKU0068,Product 5,4,13.55
S101601,2024-09-09,Thika.Branch,SKU0056,Product 85,6,18.86
S101602,2025-04-15,Mombasa-Store,SKU0012,PRODUCT 29  ,4,14.32
S101603,2025-06-24,Nakuru,SKU0079,Product 53,3,11.25
S101604,2024-01-02,Thika.Branch,SKU0051,Product 19,1,16.82
S101605,2024-04-17,Thika.Branch,sku0056,Product 19,3,14.63
S101606,2025-03-19,Nakuru,SKU0002,Product 100,3,13.36
S101607,2025-01-25,Thika.Branch,SKU0097,Product 60,4,20.28
S101608,2024-09-18,Nairobi_CBD,SKU0032,Product 97,2,
S101609,2024-07-20,Mombasa-Store,sku0006,Product 94,2,13.34
S101610,2024-09-01,Nairobi_CBD,SKU0058,Product 89,3,15.25
S101611,2025-02-17,Mombasa-Store,SKU0011,Product 95,4,14.23
S101612,2024-02-14,Nakuru,SKU0049,Product 74,3,16.27
S101613,2024-04-14,Thika.Branch,SKU0097,Product 100,3,17.81
S101614,2025-03-17,Nakuru,SKU0011,Product 38,1,17.61
S101615,2024-01-28,Mombasa-Store,SKU0029,Product 88,1,12.5
S101616,2024-12-02,Nakuru,SKU0026,Product 82,4,20.13
S101617,2024-11-05,Nairobi_CBD,SKU0067,Product 20,5,17.91
S101618,2025-03-25,Thika.Branch,SKU0015,Product 10,1,15.01
S101619,2024-09-27,Nairobi_CBD,SKU0002,Product 95,4,13.65
S101620,2025-03-03,Nakuru,SKU0094,Product 29,3,13.34
S101621,2025-06-08,Nakuru,SKU0061,Product 10,1,12.29
S101622,2024-04-17,Mombasa-Store,SKU0055,Product 34,3,13.41
S101623,2024-02-02,Thika.Branch,sku0054,Product 60,1,19.16
S101624,2025-02-19,Thika.Branch,SKU0050,Product 24,2,12.97
S101625,2025-02-11,Nakuru,SKU0071,Product 77,3,17.41
S101626,2024-11-09,Nairobi_CBD,SKU0054,Product 59,2,15.62
S101627,2024-06-12,Nakuru,SKU0089,Product 37,2,19.91
S101628,2024-02-24,Thika.Branch,SKU0033,Product 83,5,23.9
S101629,2025-06-20,Nairobi_CBD,SKU0096,PRODUCT 8  ,3,13.12
S101630,2025-02-25,Mombasa-Store,SKU0030,Product 5,1,13.22
S101631,2024-02-07,Nairobi_CBD,sku0023,Product 36,6,17.32
S101632,2024-01-06,Nairobi_CBD,SKU0010,Product 31,3,11.82
S101633,2025-06-09,Kisumu Store,SKU0021,Product 24,4,13.08
S101634,2025-06-05,Thika.Branch,SKU0090,Product 61,1,14.73
S101635,2024-07-31,Mombasa-Store,SKU0086,Product 56,4,13.74
S101636,2024-05-31,Thika.Branch,sku0016,Product 82,6,22.03
S101637,2024-08-28,Nakuru,sku0038,Product 83,4,10.4
S101638,2024-10-29,Kisumu Store,SKU0083,Product 12,3,20.65
S101639,2024-10-06,Kisumu Store,,Product 66,4,17.11
S101640,2024-03-31,Nairobi_CBD,SKU0081,Product 34,2,17.37
S101641,2024-07-20,Mombasa-Store,SKU0042,Product 1,3,12.84
S101642,2024-12-01,Nakuru,SKU0087,Product 8,4,11.78
S101643,2025-03-18,Kisumu Store,SKU0068,Product 43,4,11.24
S101644,2024-04-05,Kisumu Store,SKU0093,Product 38,3,16.28
S101645,2025-04-17,Thika.Branch,SKU0007,Product 87,2,14.44
S101646,2024-07-09,Nairobi_CBD,SKU0089,Product 47,9,13.53
S101647,2025-03-14,Nairobi_CBD,SKU0013,Product 99,5,18.75
S101648,2025-05-24,Thika.Branch,SKU0021,Product 26,3,12.45
S101649,2024-11-05,Nairobi_CBD,SKU0026,Product 88,3,14.13
S101650,2025-05-14,Nakuru,SKU0084,Product 3,2,10.59
S101651,2024-03-09,Kisumu Store,sku0038,Product 54,4,13.24
S101652,2024-09-30,Mombasa-Store,SKU0062,Product 53,1,10.86
S101653,2024-12-22,Nairobi_CBD,sku0079,Product 90,2,13.44
S101654,2024-10-05,Nakuru,SKU0011,Product 27,3,12.25
S101655,2024-04-22,Nairobi_CBD,SKU0018,Product 61,1,20.23
S101656,2024-11-24,Thika.Branch,SKU0075,Product 61,2,14.1
S101657,2024-03-03,Kisumu Store,SKU0092,Product 75,3,11.26
S101658,2024-03-13,Thika.Branch,SKU0011,Product 18,2,20.07
S101659,2024-01-09,Nakuru,sku0025,Product 97,3,14.1
S101660,2024-01-30,Nairobi_CBD,SKU0018,Product 27,5,11.94
S101661,2024-01-30,Thika.Branch,SKU0068,Product 30,3,15.16
S101662,2024-06-28,Thika.Branch,sku0032,Product 15,1,15.16
S101663,2025-05-13,Thika.Branch,sku0076,Product 91,3,14.49
S101664,2024-11-09,Mombasa-Store,SKU0031,Product 57,5,13.61
S101665,2025-05-07,Nakuru,SKU0083,Product 95,4,16.55
S101666,2024-12-21,Mombasa-Store,sku0047,Product 50,3,11.74
S101667,2024-08-10,Nakuru,SKU0037,PRODUCT 12  ,2,15.35
S101668,2024-03-19,Nairobi_CBD,SKU0077,Product 44,2,14.44
S101669,2025-06-27,Mombasa-Store,sku0047,PRODUCT 98  ,2,12.81
S101670,2024-06-09,Kisumu Store,sku0029,Product 95,4,11.24
S101671,2024-02-21,Thika.Branch,SKU0073,Product 90,3,12.86
S101672,2025-04-22,Mombasa-Store,SKU0013,Product 78,3,10.37
S101673,2024-01-13,Nairobi_CBD,SKU0028,Product 82,4,12.48
S101674,2025-05-12,Thika.Branch,SKU0040,Product 5,4,17.45
S101675,2024-02-01,Thika.Branch,SKU0087,Product 91,3,12.59
S101676,2025-02-16,Mombasa-Store,SKU0038,Product 19,2,11.87
S101677,2024-04-01,Mombasa-Store,SKU0044,Product 36,4,13.79
S101678,2024-06-15,Kisumu Store,SKU0071,Product 75,4,12.32
S101679,2025-04-16,Kisumu Store,SKU0069,Product 61,1,15.33
S101680,2025-04-07,Nairobi_CBD,SKU0018,Product 99,6,24.27
S101681,2024-08-31,Kisumu Store,SKU0029,Product 58,2,15.95
S101682,2025-03-16,Nakuru,SKU0053,Product 71,5,15.13
S101683,2025-07-06,Kisumu Store,SKU0051,Product 42,3,11.34
S101684,2024-09-05,Nakuru,SKU0055,Product 59,4,18.06
S101685,2024-08-21,Kisumu Store,SKU0078,Product 54,4,16.36
S101686,2025-06-22,Nakuru,SKU0001,Product 42,4,12.48
S101687,2024-09-04,Nairobi_CBD,SKU0087,Product 45,2,19.78
S101688,2025-08-07,Thika.Branch,SKU0060,Product 32,1,17.21
S101689,2025-08-18,Mombasa-Store,SKU0065,Product 30,2,22.8
S101690,2024-10-22,Nakuru,SKU0053,Product 92,3,13.86
S101691,2024-12-07,Nairobi_CBD,SKU0096,Product 38,3,20.7
S101692,2025-03-04,Nakuru,SKU0021,Product 56,2,17.7
S101693,2024-12-12,Mombasa-Store,SKU0088,Product 79,4,13.25
S101694,2024-08-04,Thika.Branch,SKU0090,Product 45,4,18.81
S101695,2024-02-05,Thika.Branch,,Product 13,1,11.86
S101696,2024-06-10,Kisumu Store,SKU0065,Product 31,2,20.85
S101697,2025-03-06,Nairobi_CBD,SKU0010,Product 6,2,17.24
S101698,2024-09-26,Thika.Branch,sku0059,Product 98,3,13.26
S101699,2024-03-22,Nakuru,SKU0025,Product 14,2,11.94
S101700,2024-10-16,Kisumu Store,SKU0067,Product 36,3,13.69
S101701,2024-07-11,Thika.Branch,sku0060,Product 20,2,15.38
S101702,2025-02-10,Nairobi_CBD,SKU0081,Product 20,2,15.44
S101703,2025-07-17,Nairobi_CBD,SKU0071,Product 92,3,12.41
S101704,2024-11-07,Nairobi_CBD,SKU0089,Product 94,2,14.39
S101705,2024-02-11,Mombasa-Store,SKU0044,Product 68,5,13.39
S101706,2025-06-14,Thika.Branch,SKU0024,Product 66,4,15.43
S101707,2024-04-13,Nairobi_CBD,SKU0077,Product 92,3,13.51
S101708,2024-06-02,Nairobi_CBD,SKU0073,Product 71,3,15.18
S101709,2024-07-22,Mombasa-Store,SKU0072,Product 10,3,13.59
S101710,2024-02-15,Mombasa-Store,SKU0074,Product 90,4,13.04
S101711,2024-03-13,Mombasa-Store,SKU0048,Product 55,6,16.1
S101712,2024-11-24,Thika.Branch,SKU0056,Product 2,1,15.64
S101713,2024-04-15,Nairobi_CBD,SKU0015,Product 39,3,17.44
S101714,2024-03-10,Thika.Branch,SKU0076,Product 53,3,12.62
S101715,2024-08-30,Thika.Branch,sku0011,PRODUCT 64  ,5,13.06
S101716,2025-03-14,Nairobi_CBD,SKU0064,Product 20,4,12.87
S101717,2025-05-30,Nakuru,SKU0074,Product 54,4,12.1
S101718,2025-03-27,Nakuru,sku0012,Product 51,1,10.3
S101719,2025-07-03,Mombasa-Store,SKU0032,Product 57,2,21.63
S101720,2025-05-12,Nakuru,SKU0076,Product 91,2,12.08
S101721,2024-12-25,Mombasa-Store,SKU0041,Product 38,6,15.39
S101722,2025-01-20,Kisumu Store,SKU0018,Product 3,3,16.64
S101723,2024-09-17,Mombasa-Store,SKU0021,Product 10,5,13.04
S101724,2024-10-04,Thika.Branch,SKU0066,Product 43,3,13.25
S101725,2024-01-17,Mombasa-Store,SKU0099,Product 94,3,11.95
S101726,2025-07-21,Thika.Branch,SKU0022,Product 33,3,13.37
S101727,2024-07-26,Mombasa-Store,SKU0001,Product 8,2,16.3
S101728,2025-05-07,Kisumu Store,SKU0038,Product 6,5,12.16
S101729,2024-10-20,Nairobi_CBD,sku0012,Product 81,2,17.82
S101730,2025-03-21,Mombasa-Store,SKU0097,Product 29,4,14.73
S101731,2024-09-02,Mombasa-Store,SKU0092,Product 94,2,12.86
S101732,2024-03-11,Thika.Branch,SKU0051,Product 16,3,15.53
S101733,2024-06-28,Kisumu Store,SKU0003,Product 41,3,11.08
S101734,2025-03-14,Kisumu Store,SKU0070,Product 86,4,16.23
S101735,2024-07-06,Thika.Branch,SKU0083,Product 95,1,12.43
S101736,2024-02-19,Nairobi_CBD,SKU0009,Product 8,4,10.56
S101737,2024-11-28,Nakuru,sku0046,Product 53,5,15.89
S101738,2025-04-12,Kisumu Store,SKU0038,Product 17,2,14.28
S101739,2024-11-10,Mombasa-Store,SKU0085,Product 31,2,14.68
S101740,2025-07-01,Mombasa-Store,SKU0020,Product 12,3,15.32
S101741,2024-11-04,Mombasa-Store,SKU0043,Product 43,1,13.36
S101742,2025-05-21,Thika.Branch,sku0053,PRODUCT 25  ,3,17.37
S101743,2025-02-15,Nairobi_CBD,SKU0055,Product 45,4,17.68
S101744,2024-07-12,Mombasa-Store,SKU0044,Product 98,2,17.9
S101745,2025-08-09,Nakuru,,Product 99,3,12.14
S101746,2024-11-25,Mombasa-Store,SKU0020,Product 43,3,19.7
S101747,2025-04-11,Kisumu Store,SKU0052,Product 93,2,15.49
S101748,2025-02-23,Thika.Branch,SKU0087,Product 85,3,17.77
S101749,2024-04-04,Kisumu Store,sku0032,Product 59,4,17.17
S101750,2024-01-08,Nakuru,SKU0092,Product 59,2,17.73
S101751,2025-01-05,Nairobi_CBD,SKU0055,Product 73,4,16.87
S101752,2025-05-04,Nairobi_CBD,SKU0066,Product 91,3,17.62
S101753,2024-11-30,Nairobi_CBD,SKU0051,Product 1,2,11.01
S101754,2024-06-26,Thika.Branch,SKU0058,Product 92,2,12.99
S101755,2025-06-24,Thika.Branch,SKU0029,Product 35,4,11.55
S101756,2024-12-06,Thika.Branch,SKU0061,Product 47,5,10.17
S101757,2024-07-11,Thika.Branch,,Product 71,1,15.53
S101758,2025-07-30,Thika.Branch,SKU0025,Product 30,2,12.49
S101759,2024-01-12,Thika.Branch,SKU0095,PRODUCT 62  ,1,19.88
S101760,2024-07-07,Kisumu Store,SKU0008,Product 50,4,20.72
S101761,2024-11-16,Mombasa-Store,SKU0093,Product 62,4,14.32
S101762,2024-12-17,Nairobi_CBD,SKU0090,Product 58,2,13.81
S101763,2024-01-05,Thika.Branch,SKU0061,Product 37,5,14.09
S101764,2024-05-04,Kisumu Store,SKU0002,PRODUCT 35  ,2,14.24
S101765,2025-05-12,Nairobi_CBD,SKU0040,Product 42,2,15.12
S101766,2024-08-06,Kisumu Store,SKU0093,Product 6,1,10.59
S101767,2025-06-10,Nakuru,SKU0004,Product 77,5,20.5
S101768,2025-02-22,Nakuru,SKU0033,Product 60,3,11.54
S101769,2024-09-21,Mombasa-Store,SKU0029,Product 3,2,11.2
S101770,2024-01-23,Kisumu Store,SKU0052,Product 49,3,12.25
S101771,2025-03-26,Kisumu Store,SKU0001,PRODUCT 1  ,4,11.7
S101772,2025-04-27,Kisumu Store,sku0013,Product 27,4,11.23
S101773,2025-08-01,Mombasa-Store,sku0067,Product 70,1,12.38
S101774,2024-10-15,Kisumu Store,SKU0069,Product 82,2,10.73
S101775,2024-05-19,Kisumu Store,SKU0059,Product 51,1,14.76
S101776,2024-11-02,Nakuru,SKU0059,Product 56,6,13.94
S101777,2025-01-16,Nairobi_CBD,SKU0030,Product 50,2,14.28
S101778,2025-03-01,Thika.Branch,SKU0081,Product 93,5,12.49
S101779,2024-09-14,Nakuru,SKU0016,Product 42,3,15.0
S101780,2024-01-30,Nakuru,sku0094,Product 70,3,12.83
S101781,2025-04-24,Nakuru,SKU0076,PRODUCT 95  ,2,
S101782,2024-10-25,Thika.Branch,SKU0054,Product 20,2,12.62
S101783,2024-07-25,Kisumu Store,SKU0026,Product 100,3,12.46
S101784,2024-04-19,Mombasa-Store,SKU0012,Product 19,2,12.68
S101785,2024-02-20,Thika.Branch,SKU0098,Product 15,4,14.66
S101786,2025-05-17,Thika.Branch,SKU0100,Product 58,2,13.44
S101787,2025-05-23,Nakuru,sku0057,Product 4,3,15.84
S101788,2025-03-12,Kisumu Store,SKU0022,Product 61,4,12.42
S101789,2024-07-29,Mombasa-Store,SKU0032,Product 93,3,13.34
S101790,2025-03-21,Nakuru,SKU0033,Product 88,1,18.15
S101791,2025-02-24,Mombasa-Store,SKU0008,PRODUCT 56  ,2,15.24
S101792,2024-09-17,Mombasa-Store,SKU0070,Product 91,2,18.02
S101793,2024-09-17,Nairobi_CBD,SKU0100,Product 37,3,14.31
S101794,2025-01-30,Nakuru,SKU0092,Product 91,6,10.35
S101795,2024-12-30,Thika.Branch,SKU0054,Product 33,3,13.44
S101796,2024-08-10,Nakuru,SKU0014,Product 16,2,15.89
S101797,2025-01-12,Nakuru,SKU0042,Product 75,2,19.26
S101798,2024-06-25,Kisumu Store,SKU0084,Product 63,4,12.48
S101799,2024-09-23,Nairobi_CBD,SKU0032,Product 53,4,11.18
S101800,2025-05-26,Nakuru,SKU0016,Product 2,3,25.16
S101801,2024-09-09,Thika.Branch,SKU0093,Product 71,2,10.8
S101802,2024-08-20,Nakuru,sku0077,Product 38,3,16.33
S101803,2025-05-21,Thika.Branch,SKU0016,Product 69,5,19.06
S101804,2024-02-05,Kisumu Store,SKU0027,Product 13,3,14.39
S101805,2025-03-13,Kisumu Store,sku0076,Product 55,3,18.22
S101806,2024-10-17,Mombasa-Store,SKU0089,Product 61,6,12.93
S101807,2024-10-28,Nakuru,SKU0029,Product 39,4,
S101808,2025-02-26,Mombasa-Store,SKU0056,Product 41,2,13.12
S101809,2025-07-17,Nairobi_CBD,sku0021,Product 78,2,13.41
S101810,2024-11-15,Thika.Branch,SKU0063,Product 65,3,18.92
S101811,2025-07-19,Mombasa-Store,SKU0080,Product 84,3,11.96
S101812,2025-05-12,Mombasa-Store,SKU0007,Product 77,2,11.61
S101813,2025-07-14,Thika.Branch,SKU0004,Product 62,3,17.91
S101814,2024-04-15,Nairobi_CBD,SKU0088,Product 36,2,26.21
S101815,2024-02-04,Thika.Branch,SKU0052,Product 64,2,14.97
S101816,2024-08-29,Mombasa-Store,SKU0047,Product 89,3,12.66
S101817,2024-12-26,Mombasa-Store,sku0007,Product 27,1,12.86
S101818,2024-01-18,Nakuru,SKU0043,Product 39,3,14.75
S101819,2025-06-11,Kisumu Store,SKU0068,Product 83,4,14.57
S101820,2025-03-01,Nakuru,SKU0058,Product 64,5,13.28
S101821,2025-08-13,Nairobi_CBD,SKU0009,Product 15,1,11.64
S101822,2024-09-03,Nakuru,SKU0015,Product 62,3,13.17
S101823,2024-08-22,Thika.Branch,SKU0072,Product 96,2,19.46
S101824,2025-03-24,Mombasa-Store,SKU0082,Product 15,2,14.81
S101825,2024-10-24,Kisumu Store,SKU0078,Product 13,4,20.02
S101826,2024-10-11,Thika.Branch,SKU0079,Product 53,2,16.14
S101827,2025-01-28,Nakuru,SKU0047,Product 29,4,13.05
S101828,2025-04-28,Thika.Branch,sku0057,Product 53,3,13.03
S101829,2025-04-02,Nairobi_CBD,SKU0003,Product 1,4,11.12
S101830,2024-05-27,Thika.Branch,SKU0037,PRODUCT 33  ,4,15.83
S101831,2024-05-22,Nairobi_CBD,SKU0073,Product 27,6,16.37
S101832,2024-01-10,Nakuru,SKU0081,Product 85,2,11.99
S101833,2024-08-17,Thika.Branch,sku0064,Product 89,1,24.44
S101834,2024-09-19,Nairobi_CBD,SKU0045,Product 55,1,12.91
S101835,2024-09-15,Nakuru,sku0051,Product 100,3,
S101836,2025-03-27,Thika.Branch,SKU0095,PRODUCT 3  ,4,13.18
S101837,2025-08-18,Kisumu Store,SKU0007,Product 61,3,
S101838,2025-03-23,Nairobi_CBD,SKU0037,Product 58,2,10.53
S101839,2025-01-23,Nairobi_CBD,SKU0045,Product 79,5,12.83
S101840,2024-12-30,Mombasa-Store,SKU0100,Product 4,2,18.39
S101841,2025-03-09,Nairobi_CBD,SKU0067,Product 73,3,11.3
S101842,2024-08-19,Thika.Branch,SKU0045,Product 81,2,10.85
S101843,2024-03-17,Thika.Branch,SKU0054,Product 65,3,12.18
S101844,2024-09-06,Mombasa-Store,SKU0007,Product 55,3,17.41
S101845,2025-03-07,Nakuru,,Product 25,4,17.76
S101846,2025-01-06,Thika.Branch,SKU0052,Product 80,3,12.81
S101847,2024-08-07,Thika.Branch,SKU0041,Product 49,5,16.51
S101848,2024-08-13,Nairobi_CBD,SKU0053,Product 87,2,16.92
S101849,2025-05-20,Thika.Branch,SKU0071,Product 65,3,11.03
S101850,2024-11-27,Nairobi_CBD,SKU0009,Product 61,3,12.17
S101851,2024-10-04,Nairobi_CBD,SKU0091,Product 92,3,18.27
S101852,2024-06-22,Nakuru,SKU0042,Product 81,5,16.58
S101853,2024-07-12,Nairobi_CBD,SKU0042,PRODUCT 96  ,5,11.28
S101854,2024-04-22,Kisumu Store,SKU0048,Product 92,5,12.17
S101855,2025-01-12,Nakuru,SKU0065,Product 22,4,13.72
S101856,2025-06-15,Nakuru,SKU0091,Product 70,2,14.45
S101857,2024-02-03,Kisumu Store,SKU0016,Product 23,1,11.4
S101858,2025-02-26,Nairobi_CBD,SKU0021,PRODUCT 5  ,2,16.6
S101859,2024-07-04,Kisumu Store,SKU0099,Product 16,4,18.68
S101860,2024-09-18,Thika.Branch,sku0085,Product 68,3,13.91
S101861,2025-01-27,Thika.Branch,sku0070,Product 43,6,10.57
S101862,2024-08-08,Nakuru,SKU0057,Product 7,4,13.38
S101863,2025-05-06,Thika.Branch,SKU0078,Product 39,4,17.59
S101864,2024-07-29,Thika.Branch,SKU0054,Product 58,3,19.9
S101865,2025-02-16,Mombasa-Store,sku0019,Product 36,3,12.81
S101866,2024-12-16,Kisumu Store,SKU0074,Product 57,4,13.22
S101867,2024-03-03,Nakuru,SKU0033,Product 50,3,13.4
S101868,2025-05-30,Nairobi_CBD,SKU0072,Product 97,5,17.34
S101869,2024-01-30,Nakuru,SKU0011,Product 60,2,10.95
S101870,2024-03-13,Thika.Branch,SKU0011,Product 61,3,12.9
S101871,2024-09-15,Nairobi_CBD,SKU0055,Product 67,2,17.0
S101872,2025-03-01,Nairobi_CBD,SKU0006,Product 55,1,12.99
S101873,2024-08-03,Nairobi_CBD,SKU0074,PRODUCT 73  ,3,12.94
S101874,2024-06-09,Nakuru,SKU0055,Product 72,3,15.35
S101875,2024-04-04,Kisumu Store,SKU0086,Product 17,2,15.67
S101876,2025-06-11,Nakuru,SKU0038,Product 36,4,22.25
S101877,2025-04-04,Kisumu Store,SKU0030,Product 61,6,18.95
S101878,2024-07-09,Nairobi_CBD,SKU0039,Product 8,4,10.6
S101879,2025-08-08,Kisumu Store,SKU0038,Product 79,3,17.62
S101880,2024-08-25,Nairobi_CBD,SKU0009,Product 78,2,12.99
S101881,2025-08-15,Mombasa-Store,SKU0065,Product 54,5,17.56
S101882,2025-01-14,Nakuru,SKU0018,Product 43,3,16.07
S101883,2025-05-23,Kisumu Store,SKU0043,Product 100,4,13.16
S101884,2024-07-03,Kisumu Store,SKU0024,PRODUCT 87  ,1,12.12
S101885,2024-01-14,Mombasa-Store,SKU0049,Product 12,2,13.51
S101886,2025-02-21,Nairobi_CBD,SKU0056,Product 40,2,20.31
S101887,2024-03-24,Nairobi_CBD,SKU0053,Product 70,2,15.4
S101888,2024-08-23,Nairobi_CBD,SKU0072,Product 25,3,12.85
S101889,2024-11-27,Nakuru,SKU0064,Product 58,2,11.18
S101890,2025-03-30,Nairobi_CBD,SKU0074,Product 74,3,18.13
S101891,2024-09-11,Mombasa-Store,SKU0040,Product 55,1,24.36
S101892,2024-04-07,Nakuru,SKU0064,Product 80,3,14.48
S101893,2024-06-04,Mombasa-Store,SKU0093,Product 77,2,12.76
S101894,2024-04-26,Kisumu Store,SKU0100,Product 83,3,14.64
S101895,2025-05-20,Nairobi_CBD,SKU0039,Product 99,2,11.83
S101896,2024-09-18,Mombasa-Store,SKU0006,Product 39,5,14.06
S101897,2025-05-01,Thika.Branch,SKU0031,Product 34,1,15.83
S101898,2024-09-16,Kisumu Store,,Product 77,2,23.27
S101899,2024-09-13,Mombasa-Store,SKU0030,Product 43,5,17.49
S101900,2025-03-30,Nakuru,SKU0033,Product 8,1,18.2
S101901,2024-03-06,Mombasa-Store,SKU0011,Product 12,4,12.64
S101902,2025-08-14,Mombasa-Store,SKU0040,Product 9,3,19.83
S101903,2025-04-11,Nairobi_CBD,SKU0087,Product 51,8,14.04
S101904,2024-12-29,Kisumu Store,SKU0016,Product 30,3,16.67
S101905,2024-10-02,Mombasa-Store,SKU0033,Product 72,2,12.72
S101906,2024-06-24,Nairobi_CBD,SKU0056,Product 24,3,15.57
S101907,2024-01-14,Nairobi_CBD,SKU0011,Product 33,4,14.43
S101908,2025-02-27,Kisumu Store,SKU0044,Product 65,5,13.58
S101909,2024-10-11,Thika.Branch,sku0016,Product 97,4,14.79
S101910,2025-02-27,Nakuru,SKU0100,Product 74,5,20.74
S101911,2024-11-03,Nakuru,SKU0090,Product 91,4,19.86
S101912,2025-06-17,Nakuru,SKU0025,Product 32,5,13.55
S101913,2024-02-27,Mombasa-Store,SKU0093,PRODUCT 78  ,1,11.44
S101914,2024-03-14,Kisumu Store,sku0034,Product 53,7,12.41
S101915,2024-03-24,Thika.Branch,sku0039,PRODUCT 34  ,5,14.46
S101916,2025-01-01,Kisumu Store,SKU0079,Product 5,1,10.9
S101917,2024-06-16,Nakuru,SKU0045,Product 91,4,13.41
